a,啊,1
bujq,补救,2
bujt,不觉,1
buju,布局,1
buk,哺,1
bukb,卟,1
bukc,补考,1
bukf,不肯,1
bukf,哺,2
bukh,宝山空回,1
bukj,不堪,1
bukk,不快,1
bukl,百事可乐,1
buks,布控,1
buku,不哭,1
bukv,不愧,1
bul,卜,1
bulc,捕捞,1
buld,不来,1
buld,卜,2
bule,部,1
bulg,不冷,1
buli,不理,1
bulj,补篮,1
bulk,不灵,1
bull,不良,1
bulm,不识庐山真面目,1
buln,不料,1
bulo,部落,1
bulp,捕猎,1
bulq,不留,1
bulu,逼上梁山,1
bulv,步履,1
bulw,不累,1
bulw,瓿,2
buly,不论,1
bulz,补漏,1
bum,不是吗,1
buma,补码,1
bumd,不买,1
bumf,部门,1
bumh,不忙,1
bumj,不满,1
bumj,不胜枚举,2
bumk,不明,1
buml,不甚明了,1
bumm,不免,1
bumn,不妙,1
bump,不灭,1
bun,不能,1
bung,不能,1
bunj,不难,1
buo,晡,1
buof,晡,1
bup,补,1
bupa,不怕,1
bupb,补品,1
bupb,补,2
bupi,布匹,1
bupk,不平,1
bupn,补票,1
bupw,不配,1
buq,补全,1
buqf,不胜其烦,1
buqj,白手起家,1
buql,步枪,1
buqn,不巧,1
buqq,不求,1
buqr,不全,1
buqr,补全,2
buqt,不缺,1
buqu,不去,1
buqx,冰释前嫌,1
bur,堡,1
bure,不热,1
burf,不忍,1
burh,不让,1
buri,不日,1
burj,不然,1
burs,不容,1
burt,堡,1
buru,不如,1
burx,不胜荣幸,1
bus,不算,1
busi,不死,1
busr,不算,1
buss,不送,1
but,埠,1
butf,埔,1
butg,不疼,1
buti,不提,1
butj,不识抬举,1
butk,不停,1
buto,不妥,1
butp,补贴,1
butp,埗,2
buts,不同,1
butu,不图,1
butu,埠,2
buu,布,1
buua,捕杀,1
buuc,不少,1
buud,不是省油的灯,1
buue,不舍,1
buuf,不慎,1
buug,不胜,1
buuh,补上,1
buui,不是,1
buuj,布,1
buul,不爽,1
buuo,不说,1
buuu,部署,1
buuu,跋山涉水,2
buuv,补水,1
buuw,不识时务,1
buuy,不顺,1
buuz,部首,1
buv,步,1
buvc,簿,1
buvh,部长,1
buvi,布置,1
buvo,捕捉,1
buvp,步,1
buvr,饱食终日,1
buvu,补助,1
buvx,不时之需,1
buvy,不准,1
buvz,步骤,1
buw,不失为,1
buwd,不外,1
buwf,不问,1
buwh,不忘,1
buwj,不玩,1
buwm,榜上无名,1
buwt,不是问题,1
buwu,不无,1
buww,部位,1
buww,补位,2
buwy,必输无疑,1
bux,怖,1
buxb,不信,1
buxi,不惜,1
buxi,补习,2
buxj,怖,1
buxk,不行,1
buxl,不想,1
buxm,不限,1
buxn,不孝,1
buxp,不屑,1
buxq,补休,1
buxt,不学,1
buxu,不许,1
buxw,博士学位,1
buxx,部下,1
buxy,不逊,1
buy,不适应,1
buya,不雅,1
buyb,不说也罢,1
buyc,不要,1
buyg,不是一个,1
buyj,冰山一角,1
buyk,不应,1
buym,榜上有名,1
buyn,醭,1
buyp,不是鱼死，就是网破,1
buyr,不愿,1
buys,不用,1
buyt,不悦,1
buyt,不是冤家不聚头,2
buyu,不予,1
buyu,捕鱼,2
buyv,背水一战,1
buyy,败事有余,1
buyz,不由,1
buz,逋,1
buzd,不在,1
buzd,不再,2
buzf,逋,1
buzi,步子,1
buzo,不做,1
buzu,不足,1
bv,保证,1
bvb,不着边际,1
bvbb,包治百病,1
bvbd,百战不殆,1
bvbh,百折不回,1
bvbj,不知不觉,1
bvbj,不着边际,2
bvbk,不折不扣,1
bvbl,保质保量,1
bvbn,百折不挠,1
bvbu,百战百胜,1
bvby,半遮半掩,1
bvd,不知道,1
bvdc,不知道,1
bvde,不值得,1
bvdl,不知道了,1
bvdm,不知道为什么,1
bvdn,不着调,1
bve,不战而屈人之兵,1
bveb,不战而屈人之兵,1
bveu,不战而胜,1
bvf,辩证法,1
bvfa,辩证法,1
bvgz,本职工作,1
bvh,标准化,1
bvhd,不知好歹,1
bvhj,不着痕迹,1
bvhx,屏住呼吸,1
bvhz,白纸黑字,1
bvi,不支持,1
bvih,扮猪吃老虎,1
bvii,不支持,1
bvj,不着急,1
bvjb,保证金,1
bvjl,不知就里,1
bvjq,避重就轻,1
bvjt,不知进退,1
bvkf,不置可否,1
bvli,不知廉耻,1
bvm,不知名,1
bvmk,不知名,1
bvn,不撞南墙不回头,1
bvnt,不撞南墙不回头,1
bvq,不值钱,1
bvqe,不知其二,1
bvqi,保质期,1
bvqk,不知情,1
bvqm,不值钱,1
bvqr,不知其所以然,1
bvqt,不正确,1
bvqu,不知趣,1
bvqv,不知轻重,1
bvqx,不知去向,1
bvr,班主任,1
bvrf,班主任,1
bvrg,宾至如归,1
bvrw,不知肉味,1
bvsc,不知所措,1
bvsv,不知所终,1
bvsy,不知所云,1
bvt,不折腾,1
bvtg,不折腾,1
bvth,不知天高地厚,1
bvtk,不中听,1
bvu,不只是,1
bvui,不只是,1
bvuq,不知深浅,1
bvus,不知生死,1
bvv,标志着,1
bvvd,必争之地,1
bvve,标志着,1
bvvf,不正之风,1
bvvj,伯仲之间,1
bvvv,不治之症,1
bvvz,不知者不罪,1
bvw,不指望,1
bvwh,不知为何,1
bvwv,不知为不知,1
bvx,标志性,1
bvxi,不知羞耻,1
bvxk,标志性,1
bvy,不至于,1
bvyb,不至于吧,1
bvyc,不止一次,1
bvyl,报之以李,1
bvyt,不值一提,1
bvyu,不值一哂,1
bvyv,白纸一张,1
bvyw,不值一文,1
bvyy,秉烛夜游,1
bvzv,敝帚自珍,1
bw,被,1
bw,背,2
bwa,邶,1
bwa,悲哀,2
bwae,邶,1
bwai,悲哀,1
bwan,备案,1
bwb,背部,1
bwbc,背包,1
bwbh,不温不火,1
bwbi,卑鄙,1
bwbj,百闻不如一见,1
bwbm,北边,1
bwbu,北部,1
bwbu,背部,2
bwbw,不闻不问,1
bwc,蓓,1
bwcj,悲惨,1
bwck,蓓,1
bwcv,悲催,1
bwcx,不枉此行,1
bwd,不稳定,1
bwda,北大,1
bwdc,被盗,1
bwdd,背带,1
bwdj,被单,1
bwdk,不稳定,1
bwds,被动,1
bwdv,背对,1
bwdz,北斗,1
bwe,陂,1
bwey,陂,1
bwf,悲,1
bwff,备份,1
bwfg,北风,1
bwfh,北方,1
bwfi,辈,1
bwfu,背负,1
bwfw,北非,1
bwfx,悲,1
bwg,博物馆,1
bwgc,被告,1
bwgd,杯盖,1
bwge,悲歌,1
bwgj,倍感,1
bwgl,背光,1
bwgo,背锅,1
bwgr,悲观,1
bwgu,庳,1
bwgx,不无关系,1
bwgy,鞴,1
bwgy,鞁,2
bwh,焙,1
bwhc,备好,1
bwhd,北海,1
bwhk,焙,1
bwhr,悲欢,1
bwhu,不外乎,1
bwhz,背后,1
bwi,备查,1
bwia,备查,1
bwil,悲怆,1
bwiw,别无长物,1
bwiz,悲愁,1
bwj,钡,1
bwji,北极,1
bwjj,百无禁忌,1
bwjk,北京,1
bwjk,背景,2
bwjm,卑贱,1
bwjn,北郊,1
bwjn,不畏艰难,2
bwjr,钡,1
bwju,悲剧,1
bwjx,倍加,1
bwjy,保外就医,1
bwk,呗,1
bwkc,背靠,1
bwke,备课,1
bwke,贝壳,2
bwkr,贝,1
bwkr,呗,2
bwku,悲苦,1
bwkv,不问可知,1
bwky,被困,1
bwkz,被扣,1
bwl,北,1
bwlb,北,1
bwle,贝勒,1
bwle,邶,2
bwli,背离,1
bwlj,惫懒,1
bwll,悲凉,1
bwll,百无聊赖,2
bwlo,背,1
bwlp,卑劣,1
bwlu,北路,1
bwlw,蓓蕾,1
bwly,悖论,1
bwm,杯,1
bwmb,杯,1
bwmf,北门,1
bwmk,悲鸣,1
bwmk,棓,2
bwmm,背面,1
bwmu,椑,1
bwmw,北美,1
bwmy,糒,1
bwn,被虐,1
bwnk,贝宁,1
bwo,北欧,1
bwob,貝,1
bwou,北欧,1
bwp,卑,1
bwpj,背叛,1
bwpk,北平,1
bwpm,被骗,1
bwpn,鹎,1
bwpo,被迫,1
bwpo,褙,2
bwpu,卑,1
bwpy,被,1
bwq,狈,1
bwqb,不畏强暴,1
bwqb,不问青红皂白,2
bwqi,背起,1
bwqi,背弃,2
bwqj,博闻强记,1
bwqk,悲情,1
bwql,被抢,1
bwqp,悲切,1
bwqr,狈,1
bwqu,不畏权势,1
bwqv,博闻强识,1
bwr,倍,1
bwrk,倍,1
bwru,被褥,1
bwru,不外如是,2
bwrv,不为人知,1
bws,背诵,1
bwsd,不为所动,1
bwsq,别无所求,1
bwss,背诵,1
bwt,悲痛,1
bwta,贝塔,1
bwtc,被套,1
bwtd,备胎,1
bwtf,别无他法,1
bwtj,悲叹,1
bwts,悲痛,1
bwtt,别无他途,1
bwtw,别无他物,1
bwtz,被偷,1
bwu,碑,1
bwua,被杀,1
bwuh,悲伤,1
bwuj,鐾,1
bwuk,碚,1
bwuo,臂,1
bwuu,背书,1
bwuu,碑,2
bwuz,备受,1
bwuz,孛,2
bwv,保卫战,1
bwve,背着,1
bwvi,卑职,1
bwvj,北站,1
bwvl,悲壮,1
bwvq,比武招亲,1
bwvu,备注,1
bwvy,不务正业,1
bww,备,1
bwwa,布娃娃,1
bwwf,碑文,1
bwwf,琲,2
bwwh,备忘,1
bwwo,被窝,1
bwwq,不为瓦全,1
bwwt,备,1
bwww,卑微,1
bwwx,惫,1
bwwy,不为五斗米折腰,1
bwx,悖,1
bwxb,背心,1
bwxi,悲喜,1
bwxl,背向,1
bwxr,备选,1
bwxz,悖,1
bwy,备用,1
bwyg,霸王硬上弓,1
bwyh,北洋,1
bwyk,背影,1
bwys,备用,1
bwyt,北约,1
bwyu,百无一用是书生,1
bwyy,备孕,1
bwyy,百无一用,2
bwyz,备有,1
bwz,杯子,1
bwzg,倍增,1
bwzi,被子,1
bwzi,百味杂陈,2
bx,必须,1
bxaa,白雪皑皑,1
bxb,便携版,1
bxba,不行吧,1
bxbd,不许百姓点灯,1
bxbf,不修边幅,1
bxbk,白血病,1
bxbt,本乡本土,1
bxby,半信半疑,1
bxby,报喜不报忧,2
bxcm,冰雪聪明,1
bxcx,不虚此行,1
bxd,不晓得,1
bxdc,博学多才,1
bxde,不晓得,1
bxdh,彪形大汉,1
bxdu,不想多说,1
